KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001102001,T001102002,T001102003,T001102004,T001102005,T001102006,T001102007,T001102008,T001102009,T001102010,T001102011,T001102012,T001102013,T001102014,T001102015,T001102016,T001102017,T001102018,T001102019,T001102020,T001102021,T001102022,T001102023,T001102024,T001102025,T001102026,T001102027,T001102028,T001102029,T001102030,T001102031,T001102032,T001102033,T001102034,T001102035,T001102036,T001102037,T001102038,T001102039,T001102040,T001102041,T001102042,T001102043,T001102044,T001102045,T001102046,T001102047,T001102048,T001102049,T001102050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
5240515914,0,,,9,5,4,0,0,0,9,5,4,7,3,4,9,5,4,9,5,4,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,4,4,2,0,1,1,0,0,0,2,2,0,0,2,0,1,0
5240515932,1,,5240515934,26,14,12,0,0,0,30,16,14,9,5,4,30,16,14,30,16,14,21,11,10,7,4,3,1,1,0,0,0,0,0,0,0,13,13,4,10,2,0,0,0,0,12,11,1,0,13,0,3,6
5240515934,2,5240515932,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240515941,2,5240515943,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240515943,1,,5240515941,79,36,43,4,2,2,81,37,44,43,22,21,80,36,44,79,36,43,38,15,23,25,9,16,11,5,6,1,0,1,0,0,0,28,28,7,10,3,5,2,2,1,23,15,8,1,24,0,5,6
5240516012,2,5240514034,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240516014,2,5240514034,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240516032,2,5240514034,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240516211,2,5240516213,,71,18,53,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240516213,1,,5240516211,11,5,6,3,2,1,79,21,58,5,2,3,79,21,58,79,21,58,74,19,55,70,17,53,50,9,41,15,2,13,0,0,0,4,4,1,2,1,0,1,0,0,4,1,3,1,4,0,1,0
5240516231,1,,5240516234,22,12,10,5,5,0,20,8,12,11,4,7,19,8,11,19,8,11,9,4,5,4,2,2,2,0,2,0,0,0,0,0,0,6,6,1,2,2,0,0,0,2,6,3,3,1,6,0,1,1
5240516234,2,5240516231,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240516322,0,,,10,6,4,2,2,0,8,4,4,5,3,2,7,3,4,7,3,4,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,4,4,1,1,1,1,0,0,0,3,3,0,1,2,0,1,1
5240516512,2,5240516513,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240516513,1,,5240516512,13,8,5,3,2,1,11,6,5,5,3,2,11,6,5,11,6,5,6,3,3,2,1,1,2,1,1,0,0,0,0,0,0,5,5,2,2,1,0,1,0,0,4,4,0,1,3,0,0,2
5240516514,1,,5240516521,22,12,10,0,0,0,23,13,10,8,5,3,23,13,10,21,12,9,15,8,7,6,4,2,0,0,0,0,0,0,0,0,0,10,10,3,5,2,1,0,0,0,8,8,0,0,9,0,2,5
5240516521,2,5240516514,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240516532,1,,5240516534,10,4,6,2,0,2,10,5,5,4,2,2,10,5,5,10,5,5,6,3,3,1,0,1,1,0,1,0,0,0,0,0,0,6,6,4,2,0,1,0,0,0,3,3,0,0,5,0,3,1
5240516534,2,5240516532,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240516543,0,,,21,10,11,1,0,1,20,10,10,13,6,7,19,9,10,18,9,9,7,4,3,4,2,2,0,0,0,0,0,0,0,0,0,7,7,2,1,1,2,0,1,0,5,4,1,0,5,0,1,0
5240516712,2,5240516714,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240516713,2,5240516714,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240516714,1,,5240516712;5240516713,13,6,7,1,1,0,23,11,12,12,7,5,22,10,12,22,10,12,11,4,7,7,3,4,1,0,1,0,0,0,0,0,0,5,5,2,2,2,3,0,0,0,7,5,2,0,7,0,1,1
5240516722,0,,,39,20,19,2,1,1,37,19,18,12,6,6,36,18,18,36,18,18,25,13,12,13,8,5,0,0,0,0,0,0,0,0,0,18,18,2,13,2,0,1,0,0,16,15,1,0,15,0,2,10
5240516724,0,,,18,10,8,0,0,0,18,10,8,6,4,2,17,9,8,17,9,8,12,6,6,6,3,3,1,1,0,0,0,0,0,0,0,8,8,0,6,2,0,0,0,0,8,7,1,0,6,0,0,5
5240516732,2,5240516734,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240516734,1,,5240516732,12,5,7,1,1,0,18,6,12,8,2,6,18,6,12,18,6,12,10,4,6,8,3,5,6,3,3,0,0,0,0,0,0,7,7,4,3,1,0,0,1,0,5,3,2,0,8,1,3,1
5240516742,0,,,14,6,8,1,1,0,13,5,8,8,3,5,12,5,7,12,5,7,5,2,3,2,1,1,0,0,0,0,0,0,1,1,0,5,5,0,2,2,1,0,0,0,5,5,0,0,3,0,0,2
5240516811,0,,,89,45,44,7,5,2,82,40,42,26,10,16,78,39,39,77,38,39,56,30,26,16,11,5,1,0,1,0,0,0,0,0,0,41,41,10,24,1,3,2,1,0,31,27,4,1,34,0,8,21
5240516812,0,,,8,4,4,0,0,0,8,4,4,5,3,2,8,4,4,8,4,4,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,3,3,0,0,2,0,0,1
5240516813,0,,,100,51,49,8,4,4,92,47,45,31,16,15,92,47,45,92,47,45,61,31,30,28,16,12,0,0,0,0,0,0,1,0,1,47,47,11,29,4,1,0,0,2,36,34,2,1,35,0,6,25
5240516814,0,,,40,19,21,8,4,4,32,15,17,18,9,9,32,15,17,32,15,17,14,6,8,2,2,0,0,0,0,0,0,0,0,0,0,16,16,1,10,2,2,1,0,0,15,14,1,3,8,0,1,6
5240516821,0,,,93,48,45,10,7,3,83,41,42,35,15,20,78,38,40,78,38,40,48,26,22,21,12,9,5,4,1,0,0,0,1,0,1,43,43,9,27,2,1,4,0,0,34,34,0,1,28,0,6,22
5240516822,0,,,71,34,37,2,0,2,68,33,35,27,13,14,68,33,35,68,33,35,41,20,21,28,15,13,3,3,0,0,0,0,0,0,0,38,38,11,23,3,0,1,0,0,27,26,1,0,26,0,7,15
5240516823,0,,,46,25,21,6,3,3,40,22,18,16,8,8,39,21,18,39,21,18,24,14,10,13,6,7,1,1,0,0,0,0,0,0,0,22,22,6,12,0,4,0,0,0,16,16,0,3,16,0,6,9
5240516831,1,,5240516832,47,21,26,2,0,2,52,24,28,25,11,14,51,23,28,51,23,28,27,13,14,11,6,5,1,0,1,0,0,0,0,0,0,22,22,4,17,4,1,0,0,0,21,19,2,0,16,0,3,10
5240516832,2,5240516831,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240516911,0,,,11,6,5,0,0,0,10,5,5,3,2,1,10,5,5,10,5,5,7,3,4,3,1,2,0,0,0,0,0,0,0,0,0,8,8,5,3,0,0,0,0,0,3,3,0,0,6,0,4,1
5240516921,0,,,102,49,53,1,1,0,101,48,53,51,23,28,98,46,52,97,45,52,50,25,25,33,16,17,5,2,3,0,0,0,0,0,0,46,46,19,16,3,3,2,2,1,27,20,7,0,37,0,15,7
5240516922,0,,,71,36,35,1,1,0,70,35,35,27,15,12,70,35,35,67,34,33,43,20,23,31,14,17,12,7,5,0,0,0,0,0,0,34,34,10,13,9,2,0,0,0,24,22,2,0,27,0,9,10
5240516923,0,,,14,6,8,1,0,1,13,6,7,6,3,3,12,5,7,12,5,7,7,3,4,4,1,3,1,1,0,0,0,0,0,0,0,6,6,1,3,1,1,0,0,0,4,3,1,1,4,0,1,2
5240516924,0,,,229,95,134,9,4,5,220,91,129,95,49,46,217,89,128,214,88,126,125,42,83,72,25,47,25,9,16,1,0,1,1,0,1,116,116,47,45,11,8,4,0,1,68,55,13,1,87,1,36,22
5240516932,0,,,18,7,11,1,0,1,17,7,10,7,3,4,17,7,10,16,7,9,10,4,6,7,2,5,3,0,3,0,0,0,0,0,0,9,9,4,2,2,1,0,0,0,5,3,2,0,8,0,4,1
5240516941,0,,,27,13,14,0,0,0,26,12,14,3,1,2,26,12,14,26,12,14,23,11,12,10,5,5,2,0,2,0,0,0,0,0,0,17,17,8,8,1,0,0,0,0,9,8,1,0,15,0,6,7
5240516942,1,,5240516944,30,14,16,3,1,2,32,15,17,12,6,6,32,15,17,32,15,17,20,9,11,8,3,5,4,1,3,0,0,0,0,0,0,13,13,5,5,5,0,1,0,0,11,9,2,1,12,0,3,4
5240516944,2,5240516942,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517521,0,,,33,17,16,3,2,1,30,15,15,15,6,9,30,15,15,30,15,15,15,9,6,9,6,3,5,3,2,0,0,0,6,0,6,18,18,9,5,2,2,0,0,0,9,9,0,2,9,3,3,5
5240517523,1,,5240517524,19,9,10,3,1,2,17,8,9,10,5,5,16,7,9,16,7,9,7,3,4,2,1,1,1,0,1,0,0,0,0,0,0,8,8,4,1,2,2,0,0,0,5,4,1,1,5,1,2,1
5240517524,2,5240517523,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517541,1,,5240517543;5240518521;5240518522,9,5,4,1,1,0,14,8,6,12,7,5,13,7,6,13,7,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,0,1,0,0,0,3,3,0,0,1,2,0,1
5240517543,2,5240517541,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517712,2,5240517741,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517714,2,5240517741,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517741,1,,5240517712;5240517714,9,5,4,1,1,0,13,7,6,6,3,3,13,7,6,13,7,6,7,4,3,2,1,1,0,0,0,0,0,0,0,0,0,4,4,2,3,2,0,0,0,0,5,4,1,0,5,0,2,2
5240517742,0,,,14,5,9,3,0,3,11,5,6,7,3,4,11,5,6,11,5,6,4,2,2,3,2,1,1,1,0,0,0,0,0,0,0,4,4,1,0,1,0,2,0,0,3,2,1,1,2,0,0,0
5240517743,2,5240517744,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517744,1,,5240517743,10,8,2,0,0,0,19,13,6,8,6,2,19,13,6,19,13,6,11,7,4,4,3,1,1,1,0,0,0,0,0,0,0,5,5,2,1,5,0,0,0,0,6,6,0,0,7,0,2,1
5240517831,2,5240517832,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517832,1,,5240517831;5240517833;5240517834,2,1,1,0,0,0,15,8,7,3,2,1,15,8,7,15,8,7,12,6,6,7,3,4,1,0,1,0,0,0,0,0,0,1,1,2,5,1,0,0,0,0,6,5,1,0,7,0,2,4
5240517833,2,5240517832,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517834,2,5240517832,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517841,1,,5240517843;5240517844,2,1,1,1,0,1,15,8,7,7,4,3,14,7,7,13,7,6,8,4,4,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,1,5,4,1,0,4,0,0,3
5240517843,2,5240517841,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517844,2,5240517841,,12,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517931,2,5240517932,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517932,1,,5240517931;5240517933,7,3,4,2,0,2,20,10,10,8,5,3,20,10,10,20,10,10,12,5,7,5,2,3,0,0,0,0,0,0,0,0,0,3,3,2,5,2,1,0,0,0,8,7,1,0,7,0,1,4
5240517933,2,5240517932,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240517934,0,,,16,5,11,0,0,0,16,5,11,6,1,5,16,5,11,16,5,11,10,4,6,7,3,4,3,1,2,0,0,0,0,0,0,6,6,2,1,1,1,1,0,0,4,1,3,0,6,0,2,1
5240517943,0,,,15,8,7,2,0,2,13,8,5,5,3,2,13,8,5,13,8,5,8,5,3,5,2,3,1,1,0,0,0,0,0,0,0,7,7,2,3,1,1,0,0,0,5,3,2,0,5,0,1,2
5240518144,2,5240519122,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240518233,2,5240519122,,6,5,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240518521,2,5240517541,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240518522,2,5240517541,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240518733,1,,5240518743;5240518744,6,3,3,0,0,0,13,7,6,6,4,2,13,7,6,13,7,6,7,3,4,5,2,3,2,1,1,0,0,0,1,0,1,2,2,1,4,0,1,0,0,0,5,4,1,0,5,0,0,1
5240518743,2,5240518733,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240518744,2,5240518733,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240518811,0,,,9,4,5,0,0,0,9,4,5,0,0,0,9,4,5,9,4,5,9,4,5,7,3,4,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240518812,2,5240518814,,11,5,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240518814,1,,5240518812,11,4,7,5,2,3,17,7,10,6,3,3,17,7,10,17,7,10,11,4,7,9,3,6,5,2,3,0,0,0,0,0,0,4,4,1,3,1,0,0,1,0,5,5,0,2,3,0,1,2
5240518821,0,,,26,15,11,1,0,1,25,15,10,18,12,6,25,15,10,25,15,10,7,3,4,5,1,4,3,0,3,0,0,0,0,0,0,9,9,2,2,3,1,0,0,1,7,6,1,1,5,0,1,0
5240518822,0,,,20,6,14,0,0,0,20,6,14,9,3,6,20,6,14,20,6,14,11,3,8,8,1,7,2,1,1,0,0,0,0,0,0,8,8,4,0,1,2,1,0,0,4,1,3,0,7,0,4,0
5240518823,0,,,113,32,81,1,0,1,112,32,80,18,9,9,111,32,79,111,32,79,94,23,71,87,19,68,65,13,52,15,1,14,0,0,0,13,12,3,3,2,2,1,1,0,9,5,4,0,11,0,3,2
5240518824,0,,,11,6,5,0,0,0,11,6,5,5,3,2,11,6,5,11,6,5,6,3,3,1,1,0,1,1,0,0,0,0,0,0,0,4,4,0,2,1,1,0,0,0,4,3,1,0,4,0,0,1
5240518832,0,,,32,15,17,0,0,0,32,15,17,16,8,8,32,15,17,31,15,16,16,7,9,4,0,4,1,0,1,0,0,0,0,0,0,11,11,1,5,1,2,2,0,0,10,8,2,0,11,0,1,4
5240518833,2,5240518834,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240518834,1,,5240518833,2,1,1,0,0,0,11,4,7,4,2,2,11,4,7,11,4,7,7,2,5,5,2,3,2,1,1,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,4,4,0,0,5,0,3,2
5240518842,2,5240518843,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240518843,1,,5240518842,22,11,11,2,2,0,23,11,12,12,7,5,23,11,12,23,11,12,11,4,7,7,2,5,4,1,3,0,0,0,1,0,1,9,9,2,5,3,1,0,0,0,9,8,1,0,8,0,1,2
5240518912,2,5240518914,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240518913,0,,,10,5,5,0,0,0,10,5,5,5,2,3,10,5,5,10,5,5,5,3,2,2,1,1,0,0,0,0,0,0,0,0,0,5,5,1,3,1,0,0,0,0,4,3,1,0,4,0,1,2
5240518914,1,,5240518912,15,9,6,0,0,0,17,9,8,8,5,3,17,9,8,16,8,8,9,4,5,5,2,3,3,1,2,1,0,1,0,0,0,6,6,1,4,0,2,0,0,0,6,4,2,0,6,0,0,1
5240518921,0,,,20,14,6,0,0,0,20,14,6,19,13,6,17,11,6,14,8,6,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,0,2,1,1,0,0,1,4,3,1,0,1,0,0,0
5240518923,0,,,18,10,8,0,0,0,18,10,8,4,2,2,18,10,8,18,10,8,14,8,6,5,3,2,2,1,1,0,0,0,0,0,0,9,9,3,4,1,1,0,0,0,6,6,0,0,9,0,3,4
5240518924,0,,,20,10,10,4,3,1,16,7,9,8,4,4,16,7,9,16,7,9,8,3,5,3,1,2,1,1,0,0,0,0,0,0,0,7,7,2,1,2,0,2,0,0,5,4,1,2,6,0,2,1
5240518931,2,5240518934,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240518932,0,,,9,5,4,0,0,0,9,5,4,6,4,2,9,5,4,9,5,4,3,1,2,2,0,2,1,0,1,0,0,0,0,0,0,4,4,2,0,1,1,0,0,0,2,1,1,0,3,0,2,0
5240518934,1,,5240518931,21,9,12,5,3,2,21,9,12,9,2,7,21,9,12,20,9,11,12,7,5,6,4,2,1,0,1,0,0,0,1,1,0,5,5,2,2,1,0,2,0,1,6,3,3,2,8,0,2,2
5240518942,2,5240518943,,8,6,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240518943,1,,5240518942,16,7,9,0,0,0,24,13,11,10,7,3,24,13,11,24,13,11,14,6,8,6,2,4,2,1,1,0,0,0,0,0,0,7,7,2,4,2,2,0,0,0,8,7,1,0,8,0,1,3
5240519122,1,,5240518144;5240518233;5240519124,15,5,10,0,0,0,33,17,16,12,6,6,32,17,15,32,17,15,21,11,10,16,8,8,9,3,6,0,0,0,0,0,0,6,6,3,7,4,1,0,0,0,12,9,3,0,13,0,3,5
5240519124,2,5240519122,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240519213,0,,,11,6,5,1,0,1,10,6,4,7,5,2,9,5,4,8,4,4,3,1,2,1,0,1,1,0,1,0,0,0,0,0,0,5,5,3,0,0,2,0,0,0,2,1,1,1,3,0,2,0
5240519624,1,,5240519642;5240519644,5,3,2,0,0,0,64,55,9,59,53,6,64,55,9,64,55,9,5,2,3,3,2,1,0,0,0,0,0,0,0,0,0,2,2,3,1,1,0,0,0,0,2,2,0,0,2,0,0,1
5240519642,2,5240519624,,56,49,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240519644,2,5240519624,,3,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240519711,1,,5240519712;5240519714,25,16,9,0,0,0,30,18,12,12,8,4,30,18,12,29,17,12,18,10,8,11,5,6,5,2,3,0,0,0,0,0,0,14,14,6,7,2,1,0,0,0,10,8,2,0,13,0,3,4
5240519712,2,5240519711,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
